ARG_Name	ARG	AMR_category	AMR_sub_class	Resistance_mechanism
SHV-124	SHV-124	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-125	SHV-125	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-126	SHV-126	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-127	SHV-127	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-128	SHV-128	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-129	SHV-129	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-13	SHV-13	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-133	SHV-133	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-134	SHV-134	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-135	SHV-135	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-137	SHV-137	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-14	SHV-14	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-140	SHV-140	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-141	SHV-141	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-142	SHV-142	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-143	SHV-143	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-144	SHV-144	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-145	SHV-145	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-147	SHV-147	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-148	SHV-148	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-149	SHV-149	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-15	SHV-15	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-150	SHV-150	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-151	SHV-151	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-152	SHV-152	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-153	SHV-153	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-154	SHV-154	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-155	SHV-155	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-156	SHV-156	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-157	SHV-157	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-158	SHV-158	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-159	SHV-159	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-16	SHV-16	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-160	SHV-160	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-161	SHV-161	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-162	SHV-162	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-163	SHV-163	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-164	SHV-164	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-165	SHV-165	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-167	SHV-167	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-168	SHV-168	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-172	SHV-172	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-173	SHV-173	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-178	SHV-178	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-179	SHV-179	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-18	SHV-18	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-180	SHV-180	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-182	SHV-182	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-183	SHV-183	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-185	SHV-185	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-186	SHV-186	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-187	SHV-187	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-188	SHV-188	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-189	SHV-189	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-19	SHV-19	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-2	SHV-2	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-20	SHV-20	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-21	SHV-21	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-22	SHV-22	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-23	SHV-23	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-24	SHV-24	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-25	SHV-25	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-26	SHV-26	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-27	SHV-27	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-28	SHV-28	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-29	SHV-29	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-2A	SHV-2A	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-3	SHV-3	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-30	SHV-30	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-31	SHV-31	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-32	SHV-32	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-33	SHV-33	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-34	SHV-34	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-35	SHV-35	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-36	SHV-36	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-37	SHV-37	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-38	SHV-38	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-39	SHV-39	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-4	SHV-4	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-40	SHV-40	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-41	SHV-41	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-42	SHV-42	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-43	SHV-43	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-44	SHV-44	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-45	SHV-45	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-46	SHV-46	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-48	SHV-48	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-49	SHV-49	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-5	SHV-5	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-50	SHV-50	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-51	SHV-51	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-52	SHV-52	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-53	SHV-53	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-55	SHV-55	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-56	SHV-56	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-57	SHV-57	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-59	SHV-59	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-6	SHV-6	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-60	SHV-60	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-61	SHV-61	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-62	SHV-62	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-63	SHV-63	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-64	SHV-64	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-65	SHV-65	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-66	SHV-66	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-67	SHV-67	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-69	SHV-69	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-7	SHV-7	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-70	SHV-70	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-71	SHV-71	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-72	SHV-72	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-73	SHV-73	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-74	SHV-74	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-75	SHV-75	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-76	SHV-76	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-77	SHV-77	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-78	SHV-78	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-79	SHV-79	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-8	SHV-8	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-80	SHV-80	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-81	SHV-81	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-82	SHV-82	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-83	SHV-83	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-84	SHV-84	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-85	SHV-85	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-86	SHV-86	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-89	SHV-89	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-9	SHV-9	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-92	SHV-92	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-93	SHV-93	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-94	SHV-94	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-95	SHV-95	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-96	SHV-96	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-97	SHV-97	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-98	SHV-98	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SHV-99	SHV-99	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SIM-1	SIM-1	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SLB-1	SLB-1	beta-lactam	cephalosporin;penam	antibiotic inactivation
SMB-1	SMB-1	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
SME-1	SME-1	beta-lactam	carbapenem	antibiotic inactivation
SME-2	SME-2	beta-lactam	carbapenem	antibiotic inactivation
SME-3	SME-3	beta-lactam	carbapenem	antibiotic inactivation
SME-4	SME-4	beta-lactam	carbapenem	antibiotic inactivation
SME-5	SME-5	beta-lactam	carbapenem	antibiotic inactivation
SMEA	smeA	multidrug	aminoglycoside antibiotic;cephalosporin;cephamycin;penam	antibiotic efflux
SMEB	smeB	multidrug	aminoglycoside antibiotic;cephalosporin;cephamycin;penam	antibiotic efflux
SMEC	smeC	multidrug	aminoglycoside antibiotic;cephalosporin;cephamycin;penam	antibiotic efflux
SMED	smeD	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
SMEE	smeE	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
SMEF	smeF	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
SMER	smeR	multidrug	aminoglycoside antibiotic;cephalosporin;cephamycin;penam	antibiotic efflux
SMES	smeS	multidrug	aminoglycoside antibiotic;cephalosporin;cephamycin;penam	antibiotic efflux
SPCN	spcN	aminoglycoside	aminoglycoside antibiotic	-
SPD	spd	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation
SPG-1	SPG-1	beta-lactam	carbapenem	antibiotic inactivation
SPM-1	SPM-1	beta-lactam	carbapenem	antibiotic inactivation
SRMB	srmB	multidrug	lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic	antibiotic target protection
SRT-1	SRT-1	beta-lactam	cephalosporin	antibiotic inactivation
SRT-2	SRT-2	beta-lactam	cephalosporin	antibiotic inactivation
STA	sta	nucleoside	nucleoside antibiotic	antibiotic inactivation
STAPHYLOCOCCUS AUREUS 23S RRNA WITH MUTATION CONFERRING RESISTANCE TO LINEZOLID	Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid	multidrug	glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS AGRA WITH MUTATION CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus agrA with mutation conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS CLS CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus cls conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS FOSB	Staphylococcus aureus FosB	fosfomycin	fosfomycin	antibiotic inactivation
STAPHYLOCOCCUS AUREUS FUSA WITH MUTATION CONFERRING RESISTANCE TO FUSIDIC ACID	Staphylococcus aureus fusA with mutation conferring resistance to fusidic acid	fusidic-acid	fusidic acid	antibiotic target alteration
STAPHYLOCOCCUS AUREUS FUSE WITH MUTATION CONFERRING RESISTANCE TO FUSIDIC ACID	Staphylococcus aureus fusE with mutation conferring resistance to fusidic acid	fusidic-acid	fusidic acid	antibiotic target alteration
STAPHYLOCOCCUS AUREUS GLPT WITH MUTATION CONFERRING RESISTANCE TO FOSFOMYCIN	Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin	fosfomycin	fosfomycin	antibiotic target alteration
STAPHYLOCOCCUS AUREUS GYRA CONFERRING RESISTANCE TO FLUOROQUINOLONES	Staphylococcus aureus gyrA conferring resistance to fluoroquinolones	multidrug	fluoroquinolone antibiotic;nybomycin	antibiotic target alteration
STAPHYLOCOCCUS AUREUS GYRB CONFERRING RESISTANCE TO AMINOCOUMARIN	Staphylococcus aureus gyrB conferring resistance to aminocoumarin	aminocoumarin	aminocoumarin antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS ILES WITH MUTATION CONFERRING RESISTANCE TO MUPIROCIN	Staphylococcus aureus ileS with mutation conferring resistance to mupirocin	mupirocin	mupirocin	antibiotic target alteration
STAPHYLOCOCCUS AUREUS LMRS	Staphylococcus aureus LmrS	multidrug	aminoglycoside antibiotic;diaminopyrimidine antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic	antibiotic efflux
STAPHYLOCOCCUS AUREUS MENA WITH MUTATION CONFERRING RESISTANCE TO LYSOCIN	Staphylococcus aureus menA with mutation conferring resistance to lysocin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS MPRF	Staphylococcus aureus mprF	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS MPRF WITH MUTATION CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus mprF with mutation conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS MURA WITH MUTATION CONFERRING RESISTANCE TO FOSFOMYCIN	Staphylococcus aureus murA with mutation conferring resistance to fosfomycin	fosfomycin	fosfomycin	antibiotic target alteration
STAPHYLOCOCCUS AUREUS NORA	Staphylococcus aureus norA	fluoroquinolone	fluoroquinolone antibiotic	antibiotic efflux
STAPHYLOCOCCUS AUREUS PARC CONFERRING RESISTANCE TO FLUOROQUINOLONE	Staphylococcus aureus parC conferring resistance to fluoroquinolone	fluoroquinolone	fluoroquinolone antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS PARE CONFERRING RESISTANCE TO AMINOCOUMARIN	Staphylococcus aureus parE conferring resistance to aminocoumarin	aminocoumarin	aminocoumarin antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS PARE CONFERRING RESISTANCE TO FLUOROQUINOLONES	Staphylococcus aureus parE conferring resistance to fluoroquinolones	fluoroquinolone	fluoroquinolone antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS PGSA MUTATIONS CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus pgsA mutations conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS RPOB MUTANTS CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus rpoB mutants conferring resistance to daptomycin	multidrug	peptide antibiotic;rifamycin antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS RPOB MUTANTS CONFERRING RESISTANCE TO RIFAMPICIN	Staphylococcus aureus rpoB mutants conferring resistance to rifampicin	multidrug	peptide antibiotic;rifamycin antibiotic	antibiotic target alteration;antibiotic target replacement
STAPHYLOCOCCUS AUREUS RPOC CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus rpoC conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS AUREUS UHPT WITH MUTATION CONFERRING RESISTANCE TO FOSFOMYCIN	Staphylococcus aureus UhpT with mutation conferring resistance to fosfomycin	fosfomycin	fosfomycin	antibiotic target alteration
STAPHYLOCOCCUS AUREUS WALK WITH MUTATION CONFERRING RESISTANCE TO DAPTOMYCIN	Staphylococcus aureus walK with mutation conferring resistance to daptomycin	peptide	peptide antibiotic	antibiotic target alteration
STAPHYLOCOCCUS INTERMEDIUS CHLORAMPHENICOL ACETYLTRANSFERASE	Staphylococcus intermedius chloramphenicol acetyltransferase	phenicol	phenicol antibiotic	antibiotic inactivation
STAPHYLOCOCCUS MUPA CONFERRING RESISTANCE TO MUPIROCIN	Staphylococcus mupA conferring resistance to mupirocin	mupirocin	mupirocin	antibiotic target alteration
STAPHYLOCOCCUS MUPB CONFERRING RESISTANCE TO MUPIROCIN	Staphylococcus mupB conferring resistance to mupirocin	mupirocin	mupirocin	antibiotic target alteration
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN	Staphylococcus_mupA_conferring_resistance_to_mupirocin	mupirocin	mupirocin	-
STREPTOCOCCUS AGALACTIAE MPRF	Streptococcus agalactiae mprF	peptide	peptide antibiotic	antibiotic target alteration
